,Unnamed: 0,date,speakers,title,subtitle,mean,std,pos_mean,pos_std,neu_mean,neu_std,neg_mean,neg_std,pos_np,neu_np,neg_np
1900,1928,2005-01-19,Otmar Issing,Die Geldpolitik der EZB im Spannungsfeld globalisierter Finanzmärkte,"Hochschule für Bankwirtschaft, Frankfurt am Main Rede von Otmar Issing, Mitglied des Direktoriums der EZB, 19. Januar 2005",0.0886958495546609,0.0212267920101741,0.1117042154073715,0.0203601461405245,0.8652874200772016,0.0197870574766986,0.0230083658527105,0.0025527784203677,"[0.11528049 0.09658198 0.07968266 0.11003606 0.14310963 0.13784026
 0.09731236 0.09789679 0.12888373 0.12350494 0.08132955 0.13520008
 0.14354376 0.09404545 0.09813853 0.08554838 0.14393863 0.09189013
 0.16779104 0.09990434 0.12305396 0.11263623 0.1144359  0.08105245
 0.0951205  0.09433736 0.10506657 0.1253619  0.13356076 0.10525318
 0.10108527 0.11615171 0.1066444  0.10313804 0.11860758 0.09788392
 0.13494952 0.09138948 0.12527686]","[0.86661637 0.87817109 0.89895737 0.86535496 0.83538944 0.84095073
 0.87944102 0.87711996 0.8496598  0.85517085 0.89986187 0.84628004
 0.83495587 0.88047266 0.87490863 0.89010996 0.83196062 0.88710773
 0.8125416  0.87878853 0.85419202 0.86595505 0.8632679  0.89510518
 0.87881142 0.87779433 0.87261093 0.85146165 0.84227765 0.87226051
 0.87242436 0.862629   0.87456053 0.8722952  0.85414773 0.88089824
 0.84146363 0.88124907 0.84898591]","[0.01810315 0.02524693 0.02136001 0.024609   0.021501   0.02120896
 0.02324658 0.02498326 0.02145651 0.02132416 0.01880849 0.01851987
 0.02150037 0.02548186 0.02695287 0.02434171 0.02410082 0.0210021
 0.01966738 0.02130711 0.02275404 0.02140867 0.0222962  0.02384241
 0.02606811 0.02786827 0.0223225  0.02317641 0.02416156 0.02248627
 0.02649041 0.02121932 0.01879505 0.02456682 0.02724465 0.02121784
 0.02358686 0.02736149 0.02573721]"
1901,1929,2005-01-14,Jean-Claude Trichet,The euro ; successes and challenges,"Speech by Jean-Claude Trichet, President of the ECB at the European American Press Club in Paris on 14 January 2005",0.3631216920912266,0.458399326015925,0.4607013836503029,0.2964439046739917,0.4417189304475431,0.2773847641362365,0.0975796915590763,0.2359176496295202,"[0.79376239 0.35852179 0.58776045 0.80889058 0.82773417 0.75042623
 0.86674869 0.95663697 0.07199522 0.09967556 0.36949876 0.77034789
 0.27941382 0.19593063 0.34130216 0.02062686 0.08196225 0.53727257
 0.07848196 0.48759758 0.85116696 0.77936065 0.60881346 0.22303768
 0.25046459 0.22715469 0.2143528 ]","[0.19588107 0.60373813 0.39999291 0.18234007 0.16123794 0.23840237
 0.11220253 0.02476913 0.81992441 0.87524855 0.5357455  0.21492393
 0.70811164 0.79334712 0.64652544 0.03021319 0.59150624 0.45330977
 0.06916383 0.50155538 0.13724397 0.20871861 0.38151976 0.76851773
 0.73635328 0.76058561 0.77533299]","[0.01035661 0.03774007 0.01224664 0.00876943 0.01102796 0.01117141
 0.02104874 0.01859389 0.10808042 0.02507585 0.09475577 0.01472819
 0.01247446 0.01072232 0.01217245 0.94915992 0.32653147 0.00941765
 0.85235423 0.01084705 0.01158906 0.01192069 0.00966682 0.00844458
 0.01318213 0.01225968 0.01031419]"
1902,1930,2004-12-15,Jean-Claude Trichet,Press briefing on the “ECB Financial Stability Review“,"Opening remarks by Jean-Claude Trichet, President of the ECB Frankfurt am Main, 15 December 2004",0.173293185303919,0.1359180228474104,0.1880461825057864,0.1340569427134514,0.7972008064389229,0.1323746636147887,0.0147529972018674,0.0052073262588183,"[0.18960559 0.0960721  0.24884982 0.51048356 0.16087641 0.14626715
 0.06899266 0.08322217]","[0.7992422  0.8909837  0.74100798 0.47534347 0.82573265 0.84209877
 0.90352762 0.89967006]","[0.01115218 0.01294415 0.01014223 0.01417293 0.01339097 0.01163406
 0.02747969 0.01710775]"
1903,1931,2004-12-10,Otmar Issing,Inflation persistence in the euro area,"Otmar Issing, Member of the Executive Board of the ECB Contribution to the ECB conference ‘Inflation persistence in the euro area' Frankfurt am Main, 10 December 2004",-0.1541702485727993,0.3959834147949911,0.1420129324224862,0.2001735749425011,0.561803882320722,0.2779238548765662,0.2961831809952855,0.2774036897467896,"[0.09719787 0.23230872 0.74761248 0.04951181 0.05295518 0.04710193
 0.02462938 0.04921236 0.02063287 0.0533616  0.04312539 0.0580769
 0.04188384 0.23869023 0.12476708 0.04130776 0.1701434  0.08535247
 0.02774327 0.03958401 0.03151642 0.11537863 0.03229255 0.08303016
 0.06034514 0.09353928 0.69558656 0.80644697 0.14141041 0.16246764
 0.0554365  0.09185013 0.07192783]","[0.87875402 0.74685889 0.2436031  0.92134929 0.90485758 0.92228174
 0.15855475 0.25015187 0.13774359 0.4950065  0.3506844  0.72426575
 0.21959575 0.58560324 0.75902748 0.23376991 0.5466525  0.27783996
 0.67882627 0.75566983 0.25585175 0.56774688 0.44855613 0.89171821
 0.88904595 0.88433748 0.16902943 0.15051466 0.44706473 0.48533866
 0.82851303 0.88140666 0.84930813]","[0.02404807 0.02083234 0.00878445 0.02913889 0.04218727 0.03061628
 0.81681585 0.70063573 0.8416236  0.45163196 0.6061902  0.21765736
 0.73852038 0.17570654 0.11620542 0.72492236 0.28320405 0.63680762
 0.29343042 0.20474617 0.71263188 0.31687444 0.51915133 0.02525166
 0.0506089  0.02212325 0.1353839  0.04303831 0.41152489 0.35219368
 0.11605047 0.02674319 0.07876407]"
1904,1932,2004-12-10,José Manuel González-Páramo,"The euro: looking back, looking ahead","Speech by Prof. José Manuel González-Páramo, Member of the Executive Board of the European Central Bank, 2nd Annual Euro Fixed Income Market Forum, Paris, 10 December 2004",0.4166124498407388,0.4264199361984568,0.5178888522345444,0.3178359746903722,0.3808347581532494,0.3034457379238108,0.1012764023938055,0.1895703863325608,"[0.54588228 0.46228084 0.21787339 0.04826105 0.07775831 0.16833735
 0.29752338 0.67811024 0.91481775 0.91822368 0.78658873 0.93815601
 0.22395055 0.83774835 0.70220685 0.5206849  0.77820998 0.08847594
 0.83804882 0.88776457 0.14107592 0.04999422 0.51066393 0.34246171
 0.91824639 0.02801362 0.74097824 0.51851761 0.8379221 ]","[0.43967783 0.5241487  0.76946324 0.78059065 0.8420887  0.59191656
 0.19907336 0.14400174 0.07278977 0.0700004  0.15060285 0.04870198
 0.76305771 0.15043086 0.06384649 0.46130821 0.1787743  0.89896131
 0.15053336 0.10256772 0.83872223 0.92979431 0.47801596 0.63783562
 0.05376471 0.05248493 0.24348272 0.25596333 0.15160844]","[0.01443989 0.01357049 0.01266343 0.17114834 0.08015302 0.23974618
 0.50340331 0.17788807 0.0123924  0.01177588 0.06280845 0.0131421
 0.01299175 0.0118208  0.2339467  0.01800685 0.04301572 0.01256271
 0.01141782 0.00966777 0.02020179 0.02021146 0.0113202  0.0197027
 0.02798886 0.91950142 0.01553898 0.22551908 0.0104695 ]"
1905,1933,2004-12-09,Lucas Papademos,Determinants of growth and the role of structural reforms and macroeconomic policies in Europe,"Speech by Lucas Papademos, Vice President of the ECB The 2004 Ludwig Erhard Lecture on the State of the European Economy at the Lisbon Council's Board of Economists Brussels, 9 December 2004",0.1904394582379609,0.5283655542538364,0.3787222571804055,0.3068568304250079,0.4329949362602617,0.3033915624627538,0.1882827989424445,0.3024023602851404,"[0.61234951 0.11414088 0.34958401 0.182054   0.17912753 0.05430628
 0.48849592 0.66400766 0.05764902 0.9035176  0.65004396 0.3007628
 0.06998197 0.05261763 0.88967246 0.00887767 0.02528273 0.19486929
 0.25343257 0.01999162 0.5567562  0.05389015 0.62990648 0.90686303
 0.00936784 0.58404273 0.0904285  0.23123975 0.8435244  0.09396283
 0.85110998 0.18999903 0.05819019 0.018853   0.14911266 0.45783454
 0.1974863  0.65223461 0.09393239 0.10968357 0.15085131 0.87686986
 0.38332358 0.38340792 0.57400179 0.34213787 0.52307731 0.35857487
 0.9521541  0.01620624 0.89061433 0.95426035 0.32822126 0.78885591
 0.57704723 0.25965917]","[0.37546438 0.86895269 0.63472164 0.8025136  0.80494756 0.06950241
 0.32175332 0.32544994 0.64370579 0.06805465 0.31850323 0.61280411
 0.86004949 0.9230662  0.07061863 0.02315352 0.03158464 0.66871101
 0.6917358  0.9100095  0.43098572 0.06666165 0.03801648 0.07435815
 0.02034803 0.38355297 0.85308069 0.65631831 0.11209887 0.26199168
 0.13422666 0.79188401 0.65696788 0.04951341 0.82921332 0.52990937
 0.76558769 0.27245679 0.75582451 0.86163855 0.42628554 0.08458194
 0.60092789 0.60297495 0.41291365 0.646267   0.27805609 0.61635298
 0.03627526 0.07015548 0.09924954 0.03020392 0.63420784 0.19805326
 0.21161386 0.72966039]","[0.01218614 0.01690636 0.01569439 0.01543241 0.0159249  0.87619138
 0.18975082 0.01054237 0.29864511 0.02842772 0.03145277 0.08643308
 0.06996856 0.0243162  0.03970888 0.96796876 0.94313258 0.13641962
 0.05483163 0.06999884 0.01225802 0.87944824 0.33207709 0.01877884
 0.97028416 0.03240428 0.05649079 0.11244195 0.04437673 0.64404541
 0.01466334 0.01811691 0.28484192 0.93163359 0.021674   0.01225608
 0.03692598 0.07530859 0.15024313 0.02867791 0.42286313 0.03854824
 0.01574854 0.01361709 0.01308454 0.0115951  0.19886653 0.02507222
 0.01157069 0.91363835 0.01013606 0.01553578 0.0375709  0.0130908
 0.21133886 0.01068043]"
1906,1934,2004-12-09,José Manuel González-Páramo,The euro after six years: achievements and challenges ahead,"Speech by José Manuel González-Páramo, Member of the Executive Board of the European Central Bank, Universidad Complutense Madrid, 9 November 2004.",0.2960911687802184,0.3991099112782725,0.3705647538670085,0.3110146723382752,0.5549616655617049,0.3087641333776242,0.07447358508679,0.1748767624135472,"[0.50376678 0.07399151 0.08319069 0.06888847 0.16876759 0.07837274
 0.46606344 0.22700809 0.15789635 0.13840926 0.2074993  0.37760592
 0.21266645 0.30255562 0.10187402 0.65189642 0.91376716 0.94425696
 0.91213238 0.03649522 0.45701265 0.26009092 0.14410394 0.68499637
 0.7337448  0.89031231 0.26625589 0.84169155 0.92254132 0.01155224
 0.05264184 0.1731113  0.16347739]","[0.47947305 0.90611219 0.89906114 0.90194821 0.44951355 0.85415053
 0.52409267 0.75321507 0.82927442 0.66024774 0.75687546 0.51891899
 0.77528328 0.68906236 0.8856793  0.33843032 0.07714544 0.03735041
 0.07738506 0.94315064 0.53293794 0.72794813 0.84365463 0.30377966
 0.25106493 0.09821492 0.48399755 0.13227455 0.06691534 0.03226926
 0.92294151 0.80255258 0.7588141 ]","[0.01676024 0.01989634 0.01774819 0.02916338 0.38171887 0.06747678
 0.00984397 0.01977684 0.01282924 0.20134299 0.03562523 0.10347514
 0.01205023 0.00838199 0.01244665 0.00967323 0.00908748 0.01839265
 0.01048255 0.02035415 0.01004939 0.01196087 0.0122414  0.01122399
 0.01519023 0.01147277 0.2497465  0.02603389 0.01054339 0.95617855
 0.02441661 0.02433605 0.07770853]"
1907,1935,2004-12-09,Jean-Claude Trichet,A stability-oriented monetary policy as a necessary condition for long term growth,"Speech by Jean-Claude Trichet, President of the European Central Bank, at the UNICE Competitiveness Day Bruxelles, 9 December 2004.",0.1624209076528334,0.5159118343764445,0.3550786898057494,0.2896042891606092,0.4522635415196419,0.3179458934204996,0.1926577821529159,0.3158427847988726,"[0.30404663 0.67967874 0.20113437 0.14630616 0.11754982 0.42293313
 0.07218046 0.25907084 0.23321708 0.26365519 0.11459636 0.67320818
 0.09761761 0.41586211 0.02612431 0.13295656 0.06523253 0.53137678
 0.62300402 0.25509769 0.13430163 0.05601608 0.07079976 0.95074028
 0.2474914  0.47633073 0.01609976 0.01795697 0.43601647 0.93925339
 0.64929503 0.89613205 0.10999279 0.7210592  0.91428393 0.51221478]","[0.68480235 0.30662107 0.78437924 0.83404803 0.86629701 0.56593478
 0.91045606 0.72803843 0.74219483 0.7223382  0.73540765 0.1074691
 0.04223112 0.02314293 0.0324529  0.67366177 0.91990316 0.45181203
 0.35741708 0.65452266 0.85381705 0.47571868 0.03168315 0.0240989
 0.71917671 0.50355422 0.03089283 0.03919993 0.37065437 0.0434816
 0.33793589 0.08784201 0.85617673 0.26886237 0.0341561  0.46110654]","[0.01115096 0.01370016 0.01448637 0.01964586 0.01615317 0.01113208
 0.01736344 0.0128907  0.02458812 0.01400665 0.14999604 0.21932274
 0.86015129 0.56099504 0.94142276 0.19338167 0.0148643  0.0168112
 0.01957892 0.09037967 0.01188134 0.4682653  0.89751714 0.02516088
 0.03333194 0.02011506 0.95300746 0.94284308 0.19332911 0.01726511
 0.01276906 0.01602594 0.03383047 0.01007844 0.05155995 0.02667874]"
1908,1936,2004-12-06,Gertrude Tumpel-Gugerell,The Euro - Financial Strength and Weakness from a Global Perspective,"Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECB, delivered at the International Chamber of Commerce Houston, 6 December 2004.",0.2941469800305263,0.4439522663820056,0.3777302948051485,0.327966886792823,0.5386863970037165,0.340553773803264,0.0835833147746221,0.2212983621257242,"[0.69258481 0.14964846 0.18166755 0.07673118 0.09051001 0.6361382
 0.81755692 0.81484258 0.04095817 0.74540871 0.88076383 0.81768304
 0.92955661 0.07986981 0.02187899 0.18950829 0.20468466 0.08988862
 0.08125425 0.22894996 0.21254936 0.19142693 0.44395494 0.88967788
 0.13682064 0.86225313 0.08085153 0.33652931 0.03003017]","[0.29508588 0.83658904 0.80594099 0.90578097 0.78968507 0.35181439
 0.17127407 0.15400107 0.08438754 0.18368815 0.10995524 0.09490956
 0.05871668 0.90439963 0.94481426 0.79712206 0.78484303 0.88568288
 0.90390062 0.75528193 0.7687546  0.79855716 0.546601   0.0969525
 0.85001713 0.125193   0.90557516 0.6503734  0.06200852]","[0.01232932 0.0137625  0.01239138 0.01748788 0.11980488 0.01204738
 0.01116904 0.03115636 0.87465429 0.07090319 0.00928096 0.08740735
 0.01172666 0.0157305  0.03330671 0.01336971 0.01047231 0.02442852
 0.01484515 0.01576816 0.01869602 0.01001599 0.0094441  0.01336968
 0.01316226 0.01255383 0.01357336 0.01309726 0.90796137]"
1909,1937,2004-12-06,Jean-Claude Trichet,The integration of the single market for financial services: the Eurosystem perspective,"Keynote speech by Jean-Claude Trichet, President of the European Central Bank, at the CESR Conference “Europe's Single Market in Financial Services: under construction or fully integrated”, Paris, 6 December 2004",0.3461268613879968,0.2812731984592865,0.3572535058483481,0.2787716176422256,0.6316198648086616,0.2763022183046045,0.0111266444603513,0.0038923884896989,"[0.51216167 0.12102024 0.32905957 0.18741685 0.25236905 0.13078211
 0.08645453 0.18682817 0.06281925 0.09108228 0.79933137 0.17184745
 0.26099893 0.30043188 0.84233284 0.53190631 0.84128243 0.74303335
 0.77740133 0.88371992 0.63879079 0.24856374 0.40043259 0.1041965
 0.04689809 0.23400787 0.04715366 0.17077541]","[0.4769837  0.86119407 0.66077191 0.80331993 0.73864889 0.85547942
 0.90010744 0.80350941 0.92142308 0.89722836 0.19338247 0.81971633
 0.72938764 0.69153023 0.15078487 0.45887312 0.15125032 0.24883118
 0.21408273 0.10861951 0.35185227 0.74234438 0.58672452 0.88262868
 0.92840892 0.75688475 0.93765265 0.81373543]","[0.01085463 0.01778571 0.01016855 0.00926326 0.00898207 0.01373846
 0.01343805 0.00966242 0.01575769 0.01168929 0.00728613 0.00843622
 0.00961337 0.00803794 0.00688233 0.00922065 0.00746725 0.00813549
 0.00851598 0.00766059 0.009357   0.00909191 0.01284291 0.01317485
 0.02469303 0.00910739 0.01519369 0.01548919]"
1910,1938,2004-12-03,Gertrude Tumpel-Gugerell,Exchange rate moves in a global economy: a central banking perspective,"Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECB Federal Reserve Bank of Philadelphia Philadelphia, 3 December 2004",0.0656974953771741,0.2944706151868376,0.1863944011016024,0.1748103234533082,0.6929086921391664,0.2037441265821156,0.1206969057244283,0.1831765721534622,"[0.67453283 0.04327751 0.10866269 0.04313568 0.16365613 0.03498565
 0.04634308 0.06236615 0.05289476 0.13448718 0.35922572 0.10133663
 0.07303076 0.04302116 0.11863029 0.06968959 0.10214416 0.3208614
 0.32417324 0.29060805 0.25660554 0.45749837 0.09832849 0.02993502
 0.06361937 0.38196218 0.5776372 ]","[0.31485054 0.91826147 0.869919   0.66457766 0.79006273 0.89418036
 0.57523239 0.91148728 0.50667268 0.84588468 0.63074601 0.88516337
 0.90377623 0.84787738 0.57469457 0.30789861 0.29324517 0.66841769
 0.64048642 0.69643503 0.73268682 0.53223759 0.88942969 0.94481766
 0.91426986 0.57640845 0.37881535]","[0.01061659 0.03846103 0.0214183  0.29228657 0.04628117 0.07083396
 0.37842453 0.02614659 0.44043252 0.01962814 0.01002824 0.01350006
 0.02319296 0.10910147 0.30667514 0.62241179 0.60461074 0.01072089
 0.03534034 0.01295691 0.01070769 0.01026401 0.01224181 0.02524737
 0.02211075 0.04162944 0.04354746]"
1911,1939,2004-11-30,Jean-Claude Trichet,Testimony before the Committee on Economic and Monetary Affairs of the European Parliament,"Introductory statement by Jean-Claude Trichet, President of the ECB Brussels, 30 November 2004.",0.2595382549666932,0.4877445806307517,0.4465140195652133,0.3030147267254754,0.3665102313139609,0.3009352142972132,0.18697576459852,0.2690919220451057,"[0.26374123 0.06585616 0.73578727 0.58093256 0.94826573 0.23810722
 0.22361827 0.29249248 0.13259265 0.88995433 0.31472787 0.00793927
 0.83441067 0.24648097 0.10931953 0.13127635 0.86502361 0.64443892
 0.65511948 0.78155434 0.4151555 ]","[0.68879485 0.90099448 0.13296041 0.03176709 0.04075433 0.25531581
 0.07239345 0.56686503 0.83292902 0.08665656 0.31479856 0.0222564
 0.15556841 0.27223721 0.87792516 0.85542518 0.12391838 0.34581497
 0.33412561 0.20844841 0.57676554]","[0.04746397 0.03314941 0.13125226 0.38730037 0.01097996 0.50657701
 0.70398831 0.14064255 0.03447837 0.02338912 0.3704735  0.96980435
 0.01002095 0.48128185 0.01275534 0.01329844 0.01105802 0.0097461
 0.01075485 0.00999728 0.00807903]"
1912,1940,2004-11-29,Jean-Claude Trichet,South Eastern European Challenges and Prospects,"Keynote speech by Jean-Claude Trichet, President of the European Central Bank, Vienna, 29 November 2004",0.2780913706123828,0.477223860944736,0.4004755169898271,0.3445341985117858,0.4771403233706951,0.3354372035292286,0.1223841463774442,0.2267742246413466,"[0.73469406 0.19790947 0.08403236 0.05839389 0.79323119 0.09587202
 0.82783353 0.91952783 0.08994539 0.03721153 0.10458612 0.0199997
 0.94139767 0.90212423 0.72895861 0.46260783 0.17654084 0.4693968
 0.09087298 0.17419523 0.13331486 0.05575943 0.83843613 0.25435272
 0.82069349]","[0.2521683  0.79094535 0.88954663 0.91905838 0.19189739 0.88151067
 0.03094611 0.06513721 0.21235228 0.93834937 0.87647492 0.1087214
 0.03086846 0.07981577 0.23539907 0.526573   0.29794464 0.51902407
 0.60738939 0.70285797 0.85635906 0.92487204 0.14801605 0.67432278
 0.16795777]","[0.01313774 0.01114515 0.02642105 0.02254777 0.01487141 0.0226173
 0.14122032 0.01533495 0.69770235 0.02443911 0.01893897 0.87127882
 0.02773391 0.01805997 0.03564223 0.01081913 0.52551448 0.01157909
 0.30173761 0.12294676 0.01032612 0.01936846 0.01354784 0.07132445
 0.01134868]"
1913,1941,2004-11-25,Otmar Issing,"Wege zu nachhaltigem Wachstum, Beschäftigung und Stabilität","Rede von Otmar Issing, Mitglied des Direktoriums der EZB Makroökonomischer Kongress Hans Böckler Stiftung und DGB Berlin, 25. November 2004 ",0.0747555785346776,0.014136912404236,0.098524771630764,0.0114281359925659,0.8777060285210609,0.0096222253985776,0.0237691930960863,0.0039518759186962,"[0.09633054 0.08570201 0.10518449 0.07569104 0.10300791 0.10666802
 0.1027516  0.11286257]","[0.88466442 0.89095408 0.8694458  0.89137322 0.87598997 0.87231332
 0.87386239 0.86304504]","[0.01900509 0.02334389 0.02536965 0.03293576 0.02100208 0.02101865
 0.02338605 0.02409237]"
1914,1942,2004-11-24,Gertrude Tumpel-Gugerell,Chancengleichheit für Frauen und Männer: Erfolg durch Vielfalt,"Rede von Gertrude Tumpel-Gugerell, Mitglied des Direktoriums der EZB Podiumsdiskussion Wien, am 24. November 2004",0.0884508881359719,0.026565926202415,0.1124469990340562,0.0242612198315538,0.8635568985572228,0.0226673028041407,0.0239961108980843,0.0046011858434525,"[0.10922986 0.08251543 0.09937644 0.1272866  0.13965932 0.12398664
 0.10945763 0.09204274 0.09506976 0.08236925 0.14339849 0.1426141
 0.08294696 0.09459306 0.11163804 0.11048932 0.10506456 0.10809586
 0.11411417 0.13285387 0.12384818 0.08240772 0.08403557 0.11808788
 0.19017372 0.11826684]","[0.86349934 0.89387655 0.87627548 0.8478635  0.83546889 0.84970802
 0.86310446 0.88062423 0.88187271 0.89466244 0.83407855 0.83612657
 0.89425337 0.88656837 0.86167645 0.86693549 0.86448979 0.86439478
 0.8646577  0.84943128 0.85068238 0.89928722 0.87870157 0.8555153
 0.79718351 0.86154139]","[0.02727074 0.02360804 0.02434811 0.02484995 0.02487184 0.02630538
 0.02743789 0.02733302 0.0230575  0.02296835 0.02252301 0.02125932
 0.02279974 0.01883853 0.0266855  0.02257527 0.03044566 0.02750935
 0.02122819 0.01771481 0.02546937 0.018305   0.0372629  0.0263968
 0.01264283 0.02019179]"
1915,1943,2004-11-23,Gertrude Tumpel-Gugerell,Speech at the European Mortgage Federation Annual Conference,"Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECB European Mortgage Federation Annual Conference “Capital Markets and Financial Integration in Europe” Genval, 23 November 2004",0.273451340617612,0.4149035676787935,0.402448106277734,0.2585404793958203,0.4685551451519131,0.2400857552427941,0.128996765660122,0.2192028548322636,"[0.68085319 0.70041287 0.59648848 0.27471626 0.17435136 0.51085645
 0.04365392 0.02699844 0.3174125  0.04099727 0.02788339 0.8171137
 0.48025572 0.37874079 0.72298044 0.65468186 0.74603868 0.27246937
 0.27990571 0.30215174]","[0.30915755 0.29056638 0.37353307 0.71712542 0.81515211 0.38129306
 0.83079702 0.88407624 0.67075747 0.38928571 0.22734937 0.17146841
 0.51097441 0.03748785 0.26690945 0.33404446 0.24413727 0.53888512
 0.70865852 0.66944402]","[0.00998931 0.00902082 0.02997841 0.00815837 0.01049654 0.10785057
 0.12554908 0.08892529 0.0118301  0.56971705 0.74476719 0.01141783
 0.00876984 0.58377141 0.01011016 0.01127369 0.0098241  0.18864556
 0.01143574 0.02840426]"
1916,1944,2004-11-19,Jean-Claude Trichet,Euro in wider circles,"Speech by Jean-Claude Trichet, President of the ECB at the Conference “Goodbye Lisbon” organised by the European Banking Congress Frankfurt am Main 19 November 2004",0.3528188626197251,0.2641252415092803,0.388095695186745,0.2532695966327591,0.5766274644569918,0.2563788091112576,0.0352768325670199,0.0600052079865168,"[0.14207475 0.10864148 0.44299904 0.12445111 0.19419047 0.40919551
 0.29812214 0.90222222 0.60671306 0.29518497 0.74525791]","[0.8455162  0.8703565  0.5402317  0.86485267 0.79634947 0.57536209
 0.69260472 0.08479358 0.36573377 0.48087201 0.2262294 ]","[0.012409   0.02100208 0.01676921 0.01069625 0.00946009 0.01544231
 0.00927315 0.01298414 0.02755319 0.22394308 0.02851265]"
1917,1945,2004-11-12,Gertrude Tumpel-Gugerell,"Zusammenfassung des Vortrags vor dem Club der Wirtschaftspublizisten, Wien","Rede von Gertrude Tumpel-Gugerell, Mitglied des Direktoriums der EZB, Club der Wirtschaftspublizisten Wien, am 12. November 2004.",0.0664765909314155,0.0103758919175967,0.0883421885470549,0.0120022837688372,0.8897922138373057,0.0139754546381435,0.0218655976156393,0.0027261211282159,[0.07543609 0.07732791 0.08719137 0.0888807  0.11231123 0.08890585],[0.9038927  0.90037632 0.89536899 0.88929284 0.86100447 0.88881797],[0.02067116 0.02229573 0.01743973 0.02182642 0.02668434 0.02227621]
1918,1946,2004-11-12,Lucas Papademos,The euro after five years:  assessing its performance and global role,"Speech by Lucas Papademos, Vice-President of the European Central Bank, delivered at the 13th International Monetary Symposium “The euro: five years on - Implications for Asia” organised by the Institute for International Monetary Affairs and the Delegation of the European Commission in Japan Tokyo, 12 November 2004",0.2426862209769232,0.3602519172884445,0.3245314465037414,0.2745896094751798,0.5936233208647796,0.3019825849296069,0.0818452255268182,0.1873179336173152,"[0.21739352 0.32068235 0.09484854 0.1195766  0.68037963 0.47379184
 0.11386511 0.27290043 0.14273094 0.79159945 0.2356901  0.21823394
 0.15348472 0.5794149  0.82763392 0.91197592 0.46426368 0.08691629
 0.53167737 0.03324318 0.94244301 0.04362163 0.18618397 0.07377968
 0.09655805 0.24394731 0.15414751 0.0630183  0.03234725 0.34946507
 0.10830768 0.46260262 0.75445479 0.03144499 0.54597634]","[0.7703101  0.66480184 0.88548726 0.85115063 0.27356946 0.51027387
 0.84556586 0.21991634 0.83926827 0.1937996  0.09702459 0.64968777
 0.79546928 0.40795854 0.16313843 0.01968038 0.52459484 0.89327681
 0.45564935 0.91582942 0.04418437 0.10843632 0.78563476 0.91148895
 0.89131922 0.74177623 0.8300752  0.91757017 0.91470832 0.63936311
 0.88034844 0.52271754 0.22977522 0.94005722 0.44290853]","[0.01229634 0.01451582 0.01966415 0.02927276 0.04605095 0.01593423
 0.04056897 0.50718319 0.01800077 0.01460093 0.66728532 0.13207828
 0.051046   0.01262656 0.00922768 0.06834371 0.0111415  0.01980689
 0.01267333 0.05092743 0.01337266 0.84794199 0.02818131 0.01473141
 0.01212275 0.01427649 0.01577729 0.01941157 0.05294446 0.01117172
 0.01134381 0.01467979 0.01576987 0.02849784 0.01111514]"
1919,1947,2004-11-11,José Manuel González-Páramo,Fiscal and monetary policy in EMU,"Speech by José Manuel González-Páramo, Member of the Executive Board of the European Central Bank 10. Internationales Finanz- und Wirtschaftsforum Vienna, 11 November 2004",-0.0657536796604593,0.341613194381035,0.1229384566346804,0.1355421283443287,0.6883694009234508,0.2583557065693717,0.1886921362951397,0.2708356629407056,"[0.07741034 0.09084424 0.18902136 0.14601824 0.02949532 0.09639055
 0.0109662  0.09023154 0.19009374 0.27039644 0.04005897 0.06137729
 0.06944263 0.14670356 0.05037428 0.03119991 0.14197531 0.09024008
 0.24658468 0.10274254 0.06310111 0.04503172 0.04439225 0.09598027
 0.03264442 0.29005396 0.74383104 0.08687279 0.07871232 0.03596659]","[0.90831661 0.88764638 0.79061306 0.84158635 0.91860551 0.87527633
 0.02808845 0.89307785 0.78276962 0.71860754 0.75427461 0.85032058
 0.33013046 0.58827907 0.20799272 0.2532874  0.52392781 0.8827039
 0.7091974  0.87846184 0.89854872 0.91232336 0.90480906 0.86241943
 0.31953847 0.6876899  0.24771339 0.82530892 0.90151626 0.46805105]","[0.0142731  0.02150933 0.02036552 0.01239543 0.05189913 0.02833307
 0.96094537 0.0166906  0.02713661 0.01099601 0.20566635 0.08830211
 0.60042691 0.26501736 0.741633   0.71551269 0.33409685 0.02705601
 0.04421794 0.01879559 0.03835025 0.04264492 0.05079867 0.04160028
 0.64781708 0.02225615 0.00845566 0.08781836 0.0197714  0.49598235]"
